-3.14000000000000000000 -3.14000000000000000000
-2.51200000000000000000 -3.14000000000000000000
-1.88400000000000000000 -3.14000000000000000000
-1.25600000000000000000 -3.14000000000000000000
-.62800000000000000000 -3.14000000000000000000
0 -3.14000000000000000000
.62800000000000000000 -3.14000000000000000000
1.25600000000000000000 -3.14000000000000000000
1.88400000000000000000 -3.14000000000000000000
2.51200000000000000000 -3.14000000000000000000
3.14000000000000000000 -3.14000000000000000000
-3.14000000000000000000 -2.51200000000000000000
-2.51200000000000000000 -2.51200000000000000000
-1.88400000000000000000 -2.51200000000000000000
-1.25600000000000000000 -2.51200000000000000000
-.62800000000000000000 -2.51200000000000000000
0 -2.51200000000000000000
.62800000000000000000 -2.51200000000000000000
1.25600000000000000000 -2.51200000000000000000
1.88400000000000000000 -2.51200000000000000000
2.51200000000000000000 -2.51200000000000000000
3.14000000000000000000 -2.51200000000000000000
-2.51200000000000000000 -1.88400000000000000000
-.62800000000000000000 -1.88400000000000000000
.62800000000000000000 -1.88400000000000000000
2.51200000000000000000 -1.88400000000000000000
-2.51200000000000000000 -1.25600000000000000000
-.62800000000000000000 -1.25600000000000000000
.62800000000000000000 -1.25600000000000000000
2.51200000000000000000 -1.25600000000000000000
-3.14000000000000000000 -.62800000000000000000
-2.51200000000000000000 -.62800000000000000000
-1.88400000000000000000 -.62800000000000000000
-1.25600000000000000000 -.62800000000000000000
-.62800000000000000000 -.62800000000000000000
0 -.62800000000000000000
.62800000000000000000 -.62800000000000000000
1.25600000000000000000 -.62800000000000000000
1.88400000000000000000 -.62800000000000000000
2.51200000000000000000 -.62800000000000000000
3.14000000000000000000 -.62800000000000000000
-3.14000000000000000000 0
-2.51200000000000000000 0
-1.88400000000000000000 0
-1.25600000000000000000 0
-.62800000000000000000 0
0 0
.62800000000000000000 0
1.25600000000000000000 0
1.88400000000000000000 0
2.51200000000000000000 0
3.14000000000000000000 0
-3.14000000000000000000 .62800000000000000000
-2.51200000000000000000 .62800000000000000000
-1.88400000000000000000 .62800000000000000000
-1.25600000000000000000 .62800000000000000000
-.62800000000000000000 .62800000000000000000
0 .62800000000000000000
.62800000000000000000 .62800000000000000000
1.25600000000000000000 .62800000000000000000
1.88400000000000000000 .62800000000000000000
2.51200000000000000000 .62800000000000000000
3.14000000000000000000 .62800000000000000000
-2.51200000000000000000 1.25600000000000000000
-.62800000000000000000 1.25600000000000000000
.62800000000000000000 1.25600000000000000000
2.51200000000000000000 1.25600000000000000000
-2.51200000000000000000 1.88400000000000000000
-.62800000000000000000 1.88400000000000000000
.62800000000000000000 1.88400000000000000000
2.51200000000000000000 1.88400000000000000000
-3.14000000000000000000 2.51200000000000000000
-2.51200000000000000000 2.51200000000000000000
-1.88400000000000000000 2.51200000000000000000
-1.25600000000000000000 2.51200000000000000000
-.62800000000000000000 2.51200000000000000000
0 2.51200000000000000000
.62800000000000000000 2.51200000000000000000
1.25600000000000000000 2.51200000000000000000
1.88400000000000000000 2.51200000000000000000
2.51200000000000000000 2.51200000000000000000
3.14000000000000000000 2.51200000000000000000
-3.14000000000000000000 3.14000000000000000000
-2.51200000000000000000 3.14000000000000000000
-1.88400000000000000000 3.14000000000000000000
-1.25600000000000000000 3.14000000000000000000
-.62800000000000000000 3.14000000000000000000
0 3.14000000000000000000
.62800000000000000000 3.14000000000000000000
1.25600000000000000000 3.14000000000000000000
1.88400000000000000000 3.14000000000000000000
2.51200000000000000000 3.14000000000000000000
3.14000000000000000000 3.14000000000000000000
